INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-07-25T05:00:00-00:00,2019-07-25T06:00:00-00:00,7/24/2019,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,10
2019-07-24T07:00:00-00:00,2019-07-24T08:00:00-00:00,7/24/2019,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,10
2019-07-24T19:00:00-00:00,2019-07-24T20:00:00-00:00,7/24/2019,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.31549,10
2019-07-24T20:00:00-00:00,2019-07-24T21:00:00-00:00,7/24/2019,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.53747,10
2019-07-24T22:00:00-00:00,2019-07-24T23:00:00-00:00,7/24/2019,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.71622,10
2019-07-24T23:00:00-00:00,2019-07-25T00:00:00-00:00,7/24/2019,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.9789,10
2019-07-25T01:00:00-00:00,2019-07-25T02:00:00-00:00,7/24/2019,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,10
2019-07-24T12:00:00-00:00,2019-07-24T13:00:00-00:00,7/24/2019,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,10
2019-07-24T14:00:00-00:00,2019-07-24T15:00:00-00:00,7/24/2019,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.03394,10
2019-07-25T02:00:00-00:00,2019-07-25T03:00:00-00:00,7/24/2019,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,10
2019-07-24T10:00:00-00:00,2019-07-24T11:00:00-00:00,7/24/2019,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,10
2019-07-24T16:00:00-00:00,2019-07-24T17:00:00-00:00,7/24/2019,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.08552,10
2019-07-24T21:00:00-00:00,2019-07-24T22:00:00-00:00,7/24/2019,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.59029,10
2019-07-24T07:00:00-00:00,2019-07-24T08:00:00-00:00,7/24/2019,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.86243,11
2019-07-24T08:00:00-00:00,2019-07-24T09:00:00-00:00,7/24/2019,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.58502,11
2019-07-24T09:00:00-00:00,2019-07-24T10:00:00-00:00,7/24/2019,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,28.23768,11
2019-07-24T10:00:00-00:00,2019-07-24T11:00:00-00:00,7/24/2019,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.72551,11
2019-07-24T11:00:00-00:00,2019-07-24T12:00:00-00:00,7/24/2019,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,28.6635,11
2019-07-24T12:00:00-00:00,2019-07-24T13:00:00-00:00,7/24/2019,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.9739,11
2019-07-24T13:00:00-00:00,2019-07-24T14:00:00-00:00,7/24/2019,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.3318,11
2019-07-24T14:00:00-00:00,2019-07-24T15:00:00-00:00,7/24/2019,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.64636,11
2019-07-24T15:00:00-00:00,2019-07-24T16:00:00-00:00,7/24/2019,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,28.36614,11
2019-07-24T16:00:00-00:00,2019-07-24T17:00:00-00:00,7/24/2019,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.47603,11
2019-07-24T17:00:00-00:00,2019-07-24T18:00:00-00:00,7/24/2019,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,34.53946,11
2019-07-24T18:00:00-00:00,2019-07-24T19:00:00-00:00,7/24/2019,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,38.86539,11
2019-07-24T19:00:00-00:00,2019-07-24T20:00:00-00:00,7/24/2019,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,45.83841,11
2019-07-24T20:00:00-00:00,2019-07-24T21:00:00-00:00,7/24/2019,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,53.25105,11
2019-07-24T21:00:00-00:00,2019-07-24T22:00:00-00:00,7/24/2019,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,55.82224,11
2019-07-24T22:00:00-00:00,2019-07-24T23:00:00-00:00,7/24/2019,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,56.89263,11
2019-07-24T23:00:00-00:00,2019-07-25T00:00:00-00:00,7/24/2019,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,61.02122,11
2019-07-25T00:00:00-00:00,2019-07-25T01:00:00-00:00,7/24/2019,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,67.4062,11
2019-07-25T01:00:00-00:00,2019-07-25T02:00:00-00:00,7/24/2019,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,103.0045,11
2019-07-25T02:00:00-00:00,2019-07-25T03:00:00-00:00,7/24/2019,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,147.52164,11
2019-07-25T03:00:00-00:00,2019-07-25T04:00:00-00:00,7/24/2019,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,75.74368,11
2019-07-25T04:00:00-00:00,2019-07-25T05:00:00-00:00,7/24/2019,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,56.79053,11
2019-07-25T05:00:00-00:00,2019-07-25T06:00:00-00:00,7/24/2019,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,43.85143,11
2019-07-25T06:00:00-00:00,2019-07-25T07:00:00-00:00,7/24/2019,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,40.47862,11
2019-07-25T03:00:00-00:00,2019-07-25T04:00:00-00:00,7/24/2019,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.91632,12
2019-07-24T11:00:00-00:00,2019-07-24T12:00:00-00:00,7/24/2019,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.38409,12
2019-07-25T06:00:00-00:00,2019-07-25T07:00:00-00:00,7/24/2019,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.33597,12
2019-07-24T10:00:00-00:00,2019-07-24T11:00:00-00:00,7/24/2019,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.29944,12
2019-07-24T22:00:00-00:00,2019-07-24T23:00:00-00:00,7/24/2019,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.43632,12
2019-07-24T16:00:00-00:00,2019-07-24T17:00:00-00:00,7/24/2019,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.56751,12
2019-07-24T13:00:00-00:00,2019-07-24T14:00:00-00:00,7/24/2019,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.55471,12
2019-07-25T05:00:00-00:00,2019-07-25T06:00:00-00:00,7/24/2019,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.42097,12
2019-07-25T01:00:00-00:00,2019-07-25T02:00:00-00:00,7/24/2019,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-5.02662,12
2019-07-24T19:00:00-00:00,2019-07-24T20:00:00-00:00,7/24/2019,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.97033,12
2019-07-24T12:00:00-00:00,2019-07-24T13:00:00-00:00,7/24/2019,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.40927,12
2019-07-24T21:00:00-00:00,2019-07-24T22:00:00-00:00,7/24/2019,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.768,12
2019-07-24T18:00:00-00:00,2019-07-24T19:00:00-00:00,7/24/2019,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.79947,12
2019-07-24T17:00:00-00:00,2019-07-24T18:00:00-00:00,7/24/2019,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.69243,12
2019-07-24T08:00:00-00:00,2019-07-24T09:00:00-00:00,7/24/2019,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.2754,12
2019-07-24T23:00:00-00:00,2019-07-25T00:00:00-00:00,7/24/2019,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-4.3264,12
2019-07-24T20:00:00-00:00,2019-07-24T21:00:00-00:00,7/24/2019,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.51457,12
2019-07-24T14:00:00-00:00,2019-07-24T15:00:00-00:00,7/24/2019,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.94939,12
2019-07-25T04:00:00-00:00,2019-07-25T05:00:00-00:00,7/24/2019,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.49359,12
2019-07-25T02:00:00-00:00,2019-07-25T03:00:00-00:00,7/24/2019,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-4.18961,12
2019-07-25T00:00:00-00:00,2019-07-25T01:00:00-00:00,7/24/2019,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.95674,12
2019-07-24T15:00:00-00:00,2019-07-24T16:00:00-00:00,7/24/2019,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.09493,12
2019-07-24T07:00:00-00:00,2019-07-24T08:00:00-00:00,7/24/2019,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.22349,12
2019-07-24T09:00:00-00:00,2019-07-24T10:00:00-00:00,7/24/2019,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.24284,12
2019-07-25T07:00:00-00:00,2019-07-25T08:00:00-00:00,7/25/2019,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.91555,13
2019-07-25T08:00:00-00:00,2019-07-25T09:00:00-00:00,7/25/2019,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.43746,13
2019-07-25T09:00:00-00:00,2019-07-25T10:00:00-00:00,7/25/2019,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.05591,13
2019-07-25T10:00:00-00:00,2019-07-25T11:00:00-00:00,7/25/2019,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.55455,13
2019-07-25T11:00:00-00:00,2019-07-25T12:00:00-00:00,7/25/2019,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.05562,13
2019-07-25T12:00:00-00:00,2019-07-25T13:00:00-00:00,7/25/2019,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.45582,13
2019-07-25T13:00:00-00:00,2019-07-25T14:00:00-00:00,7/25/2019,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.20363,13
2019-07-25T14:00:00-00:00,2019-07-25T15:00:00-00:00,7/25/2019,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.52852,13
2019-07-25T15:00:00-00:00,2019-07-25T16:00:00-00:00,7/25/2019,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.04956,13
2019-07-25T16:00:00-00:00,2019-07-25T17:00:00-00:00,7/25/2019,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.30821,13
2019-07-25T17:00:00-00:00,2019-07-25T18:00:00-00:00,7/25/2019,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.10703,13
2019-07-25T18:00:00-00:00,2019-07-25T19:00:00-00:00,7/25/2019,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.29954,13
2019-07-25T19:00:00-00:00,2019-07-25T20:00:00-00:00,7/25/2019,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.05254,13
2019-07-25T20:00:00-00:00,2019-07-25T21:00:00-00:00,7/25/2019,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.30669,13
2019-07-25T21:00:00-00:00,2019-07-25T22:00:00-00:00,7/25/2019,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.02123,13
2019-07-25T22:00:00-00:00,2019-07-25T23:00:00-00:00,7/25/2019,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.73111,13
2019-07-25T23:00:00-00:00,2019-07-26T00:00:00-00:00,7/25/2019,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.9686,13
2019-07-26T00:00:00-00:00,2019-07-26T01:00:00-00:00,7/25/2019,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,63.26086,13
2019-07-26T01:00:00-00:00,2019-07-26T02:00:00-00:00,7/25/2019,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,74.08622,13
2019-07-26T02:00:00-00:00,2019-07-26T03:00:00-00:00,7/25/2019,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,114.50916,13
2019-07-26T03:00:00-00:00,2019-07-26T04:00:00-00:00,7/25/2019,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,67.23737,13
2019-07-26T04:00:00-00:00,2019-07-26T05:00:00-00:00,7/25/2019,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.6298,13
2019-07-26T05:00:00-00:00,2019-07-26T06:00:00-00:00,7/25/2019,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.23449,13
2019-07-26T06:00:00-00:00,2019-07-26T07:00:00-00:00,7/25/2019,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.05789,13
2019-07-26T01:00:00-00:00,2019-07-26T02:00:00-00:00,7/25/2019,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-7.621,14
2019-07-25T17:00:00-00:00,2019-07-25T18:00:00-00:00,7/25/2019,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.29717,14
2019-07-26T00:00:00-00:00,2019-07-26T01:00:00-00:00,7/25/2019,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.73722,14
2019-07-25T10:00:00-00:00,2019-07-25T11:00:00-00:00,7/25/2019,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,14
2019-07-25T13:00:00-00:00,2019-07-25T14:00:00-00:00,7/25/2019,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,14
2019-07-25T15:00:00-00:00,2019-07-25T16:00:00-00:00,7/25/2019,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.04335,14
2019-07-25T18:00:00-00:00,2019-07-25T19:00:00-00:00,7/25/2019,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.19336,14
2019-07-25T22:00:00-00:00,2019-07-25T23:00:00-00:00,7/25/2019,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-5.42337,14
2019-07-26T02:00:00-00:00,2019-07-26T03:00:00-00:00,7/25/2019,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,14
2019-07-25T19:00:00-00:00,2019-07-25T20:00:00-00:00,7/25/2019,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-6.29131,14
2019-07-25T21:00:00-00:00,2019-07-25T22:00:00-00:00,7/25/2019,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-5.71498,14
2019-07-25T11:00:00-00:00,2019-07-25T12:00:00-00:00,7/25/2019,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,14
2019-07-25T16:00:00-00:00,2019-07-25T17:00:00-00:00,7/25/2019,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.20752,14
2019-07-26T04:00:00-00:00,2019-07-26T05:00:00-00:00,7/25/2019,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.08038,14
2019-07-25T14:00:00-00:00,2019-07-25T15:00:00-00:00,7/25/2019,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,14
2019-07-26T03:00:00-00:00,2019-07-26T04:00:00-00:00,7/25/2019,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.00633,14
2019-07-26T05:00:00-00:00,2019-07-26T06:00:00-00:00,7/25/2019,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.05219,14
2019-07-26T06:00:00-00:00,2019-07-26T07:00:00-00:00,7/25/2019,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.1889,14
2019-07-25T08:00:00-00:00,2019-07-25T09:00:00-00:00,7/25/2019,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,14
2019-07-25T23:00:00-00:00,2019-07-26T00:00:00-00:00,7/25/2019,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.28327,14
2019-07-25T07:00:00-00:00,2019-07-25T08:00:00-00:00,7/25/2019,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,14
2019-07-25T20:00:00-00:00,2019-07-25T21:00:00-00:00,7/25/2019,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.83296,14
2019-07-25T09:00:00-00:00,2019-07-25T10:00:00-00:00,7/25/2019,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,14
2019-07-25T12:00:00-00:00,2019-07-25T13:00:00-00:00,7/25/2019,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,14
2019-07-25T07:00:00-00:00,2019-07-25T08:00:00-00:00,7/25/2019,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,36.05616,15
2019-07-25T08:00:00-00:00,2019-07-25T09:00:00-00:00,7/25/2019,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.60887,15
2019-07-25T09:00:00-00:00,2019-07-25T10:00:00-00:00,7/25/2019,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,30.21605,15
2019-07-25T10:00:00-00:00,2019-07-25T11:00:00-00:00,7/25/2019,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,28.76164,15
2019-07-25T11:00:00-00:00,2019-07-25T12:00:00-00:00,7/25/2019,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,29.35208,15
2019-07-25T12:00:00-00:00,2019-07-25T13:00:00-00:00,7/25/2019,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.7864,15
2019-07-25T13:00:00-00:00,2019-07-25T14:00:00-00:00,7/25/2019,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,34.7386,15
2019-07-25T14:00:00-00:00,2019-07-25T15:00:00-00:00,7/25/2019,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,32.41674,15
2019-07-25T15:00:00-00:00,2019-07-25T16:00:00-00:00,7/25/2019,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,30.06136,15
